央视频道,#genre#
CCTV13,http://144.255.18.234:6688/udp/239.21.2.3:5002$山东电信21
CCTV13,http://115.171.216.43:4000/rtp/225.1.8.168:8130$北京电信31
CCTV13,http://183.184.47.145:8001/rtp/226.0.2.165:9232
CCTV14,http://101.74.30.215:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://112.27.235.94:8000/hls/15/index.m3u8
CCTV14,http://114.241.104.113:85/tsfile/live/14/1014_1.m3u8?key=txiptv
CCTV14,http://114.241.110.225:85/tsfile/live/14/1014_1.m3u8?key=txiptv
CCTV14,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8
CCTV14,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://121.231.65.66:8095/rtp/239.49.8.56:9826$江苏电信22
CCTV14,http://123.113.110.212:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://123.113.110.212:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://171.83.100.125:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://171.83.100.198:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://182.91.124.60:8801/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://202.168.168.50:5000/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://218.28.31.182:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://222.135.142.75:3283/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://42.225.117.174:11199/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://60.16.0.216:5757/hls/15/index.m3u8
CCTV14,http://60.174.40.117:85/tsfile/live/0014_1.m3u8?key=txiptv
CCTV14,http://61.159.135.17:18000/rtp/238.255.2.17:5999$贵州电信11
CCTV14,http://61.163.181.78:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://8.138.7.223/tv/hot.php?id=14
CCTV14,http://genglei.8866.org:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://sh.lnott.top:880/dx14.m3u8
CCTV14,http://www.freetv.top/migu/624878440.m3u8?migutoken=303d044cf07163e1e2e8e4ecc8b6696ed836301cf573b626d3c00ec50cd362cc5e6a93afc2fd102cb883155554597d14eaa697edc9b0a30e56fc0115f81d8fbb8b87129e5bedad7d2173178f03
CCTV14,http://zzssw01.55555.io:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8
CCTV14,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001&z=1f4e
CCTV14,https://migu.188766.xyz/?migutoken=79309e7393c9fb10db89f2ecf439c544&id=CCTV14&type=yy
CCTV14,http://101.74.28.102:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://101.74.30.164:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://101.74.29.127:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://114.254.38.118:18888/rtp/239.3.1.65:8132$北京联通11
CCTV14,http://115.171.216.141:4000/rtp/225.1.8.14:8132$北京电信21
CCTV14,http://144.255.18.234:6688/udp/239.21.1.157:5002$山东电信21
CCTV14,http://115.171.216.43:4000/rtp/225.1.8.14:8132$北京电信31
CCTV14,http://183.184.47.145:8001/rtp/226.0.2.166:9240
CCTV15,http://101.74.30.215:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://112.27.235.94:8000/hls/16/index.m3u8
CCTV15,http://114.241.104.113:85/tsfile/live/15/1015_1.m3u8?key=txiptv
CCTV15,http://114.241.110.225:85/tsfile/live/15/1015_1.m3u8?key=txiptv
CCTV15,http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.113.110.212:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.113.110.212:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://144.255.18.234:6688/udp/239.21.2.4:5002$山东电信11
CCTV15,http://171.83.100.125:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://171.83.100.198:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://202.168.168.50:5000/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://218.28.31.182:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://219.144.190.2:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://222.135.142.75:3283/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8
CCTV15,http://61.159.135.17:18000/rtp/238.255.2.18:5999$贵州电信11
CCTV15,http://61.163.181.78:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://8.138.7.223/tv/hot.php?id=15
CCTV15,http://sh.lnott.top:880/dx15.m3u8
CCTV15,https://migu.188766.xyz/?migutoken=088cf7463a140fb8d142ac353849e7a2&id=CCTV15&type=yy
CCTV15,https://migu.188766.xyz/?migutoken=226acb28b0f952bda231f89d05663465&id=CCTV15&type=yy
CCTV15,https://migu.188766.xyz/?migutoken=bc83ecafa5b7f7464311b8c2ec1ae0ee&id=CCTV15&type=yy
CCTV15,http://182.91.124.60:8801/tsfile/live/1051_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://101.74.28.102:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://101.74.30.164:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://101.74.29.127:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://114.254.38.118:18888/rtp/239.3.1.153:8136$北京联通11
CCTV15,http://144.255.18.234:6688/udp/239.21.2.4:5002$山东电信21
CCTV16,http://218.104.239.114:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://219.144.190.2:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV16,http://8.138.7.223/tv/hot.php?id=16
CCTV16,http://114.254.38.118:18888/rtp/239.3.1.184:8001$北京联通11
CCTV17,http://101.74.30.215:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://121.231.65.66:8095/rtp/239.49.8.132:6000$江苏电信21
CCTV17,http://202.168.168.50:5000/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://218.104.239.114:9901/tsfile/live/0019_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://218.28.31.182:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://60.16.0.216:5757/hls/18/index.m3u8
CCTV17,http://8.138.7.223/tv/hot.php?id=17
CCTV17,http://genglei.8866.org:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://sh.lnott.top:880/dx17.m3u8
CCTV17,http://101.74.28.102:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://101.74.29.127:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://101.74.30.164:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://114.254.38.118:18888/rtp/239.3.1.151:8144$北京联通11
CCTV17,http://144.255.32.94:8288/udp/239.21.1.186:5002$山东电信11
CCTV17,http://61.159.135.17:18000/rtp/238.255.2.137:5999$贵州电信11
CCTV17,http://144.255.18.234:6688/udp/239.21.1.186:5002$山东电信21
CCTV17,http://115.171.216.43:4000/rtp/225.1.8.17:8144$北京电信31
CCTV17,http://183.184.47.145:8001/rtp/226.0.2.170:9272
CCTV1 ,http://114.254.39.77:4022/rtp/239.3.1.129:8008
CCTV2 ,http://114.254.39.77:4022/rtp/239.3.1.60:8084
CCTV3 ,http://114.254.39.77:4022/rtp/239.3.1.172:8001
CCTV5+ ,http://114.254.39.77:4022/rtp/239.3.1.130:8004
CCTV6 ,http://114.254.39.77:4022/rtp/239.3.1.174:8001
CCTV8 ,http://114.254.39.77:4022/rtp/239.3.1.175:8001
CCTV12 ,http://114.254.39.77:4022/rtp/239.3.1.64:8124
CCTV16 奥林匹克,http://114.254.39.77:4022/rtp/239.3.1.184:8001
CCTV1,http://118.249.21.41:9999/udp/239.76.246.151:1234
CCTV2,http://118.249.21.41:9999/udp/239.76.246.152:1234
CCTV3,http://118.249.21.41:9999/udp/239.76.246.153:1234
CCTV4,http://118.249.21.41:9999/udp/239.76.245.195:1234
CCTV4,http://118.249.21.41:9999/udp/239.76.246.154:1234
CCTV5,http://118.249.21.41:9999/udp/239.76.246.155:1234
CCTV5+,http://118.249.21.41:9999/udp/239.76.246.168:1234
CCTV6,http://118.249.21.41:9999/udp/239.76.246.156:1234
CCTV7,http://118.249.21.41:9999/udp/239.76.246.157:1234
CCTV8,http://118.249.21.41:9999/udp/239.76.246.158:1234
CCTV9,http://118.249.21.41:9999/udp/239.76.246.159:1234
CCTV10,http://118.249.21.41:9999/udp/239.76.246.160:1234
CCTV11,http://118.249.21.41:9999/udp/239.76.245.251:1234
CCTV12,http://118.249.21.41:9999/udp/239.76.246.162:1234
CCTV13,http://118.249.21.41:9999/udp/239.76.246.93:1234
CCTV14,http://118.249.21.41:9999/udp/239.76.246.164:1234
CCTV15,http://118.249.21.41:9999/udp/239.76.245.252:1234
CCTV16,http://118.249.21.41:9999/udp/239.76.246.98:1234
CCTV17,http://118.249.21.41:9999/udp/239.76.245.238:1234
CCTV4欧洲,http://118.249.21.41:9999/udp/239.76.246.95:1234
CCTV4美洲,http://118.249.21.41:9999/udp/239.76.246.96:1234
央视文化精品,http://118.249.21.41:9999/udp/239.76.254.56:9000
央视台球,http://118.249.21.41:9999/udp/239.76.254.58:9000
央视高尔夫,http://118.249.21.41:9999/udp/239.76.254.62:9000
CCTV4美洲,http://118.249.21.41:9999/udp/239.76.253.96:9000
CCTV4欧洲,http://118.249.21.41:9999/udp/239.76.253.95:9000
CCTV1,http://118.249.21.41:9999/udp/239.76.253.151:9000
CCTV2,http://118.249.21.41:9999/udp/239.76.253.152:9000
CCTV3,http://118.249.21.41:9999/udp/239.76.253.153:9000
CCTV4,http://118.249.21.41:9999/udp/239.76.253.154:9000
CCTV5,http://118.249.21.41:9999/udp/239.76.253.155:9000
CCTV5+,http://118.249.21.41:9999/udp/239.76.253.168:9000
CCTV6,http://118.249.21.41:9999/udp/239.76.253.156:9000
CCTV7,http://118.249.21.41:9999/udp/239.76.253.157:9000
CCTV8,http://118.249.21.41:9999/udp/239.76.253.158:9000
CCTV9,http://118.249.21.41:9999/udp/239.76.253.159:9000
CCTV10,http://118.249.21.41:9999/udp/239.76.253.160:9000
CCTV12,http://118.249.21.41:9999/udp/239.76.253.162:9000
CCTV13,http://118.249.21.41:9999/udp/239.76.253.93:9000
CCTV14,http://118.249.21.41:9999/udp/239.76.253.164:9000
CCTV16,http://118.249.21.41:9999/udp/239.76.253.98:9000
CCTV1综合,http://121.21.67.194:4022/rtp/239.253.92.83:8012
CCTV2财经,http://121.21.67.194:4022/rtp/239.253.92.190:6065
CCTV3综艺,http://121.21.67.194:4022/rtp/239.253.92.191:6057
CCTV4亚洲,http://121.21.67.194:4022/rtp/239.253.92.251:6141
CCTV7国防军事,http://121.21.67.194:4022/rtp/239.253.92.194:6059
CCTV8电视剧,http://121.21.67.194:4022/rtp/239.253.92.195:6060
CCTV10科教,http://121.21.67.194:4022/rtp/239.253.92.196:6061
CCTV13新闻,http://121.21.67.194:4022/rtp/239.253.92.13:8008
CCTV17农业农村,http://121.21.67.194:4022/rtp/239.253.93.150:6318
CCTV5+体育赛事,http://121.21.67.194:4022/rtp/239.253.92.82:8013
CCTV4中文国际欧洲,http://121.21.67.194:4022/rtp/239.253.93.192:6370
CCTV4中文国际美洲,http://121.21.67.194:4022/rtp/239.253.93.193:6371
CCTV1,http://125.86.12.240:4022/rtp/235.254.198.51:1480
CCTV2,http://125.86.12.240:4022/rtp/235.254.198.52:1484
CCTV3,http://125.86.12.240:4022/rtp/235.254.198.53:1488
CCTV4,http://125.86.12.240:4022/rtp/235.254.198.183:7980
CCTV5,http://125.86.12.240:4022/rtp/235.254.198.54:1492
CCTV6,http://125.86.12.240:4022/rtp/235.254.198.55:1496
CCTV8,http://125.86.12.240:4022/rtp/235.254.198.57:1504
CCTV9,http://125.86.12.240:4022/rtp/235.254.198.58:1508
CCTV少儿,http://125.86.12.240:4022/rtp/235.254.198.61:1520
CCTV2,http://59.174.118.109:8899/rtp/239.69.1.102:10250
CCTV4,http://59.174.118.109:8899/rtp/239.69.1.138:10466
CCTV7,http://59.174.118.109:8899/rtp/239.69.1.103:10256
CCTV9,http://59.174.118.109:8899/rtp/239.69.1.104:10262
CCTV10,http://59.174.118.109:8899/rtp/239.69.1.105:10268
CCTV11,http://59.174.118.109:8899/rtp/239.69.1.154:10560
CCTV15,http://59.174.118.109:8899/rtp/239.69.1.155:10566
CCTV16,http://59.174.118.109:8899/rtp/239.69.1.247:11124
CCTV17,http://59.174.118.109:8899/rtp/239.69.1.152:10548
CCTV第一剧场,http://59.174.118.109:8899/rtp/239.69.1.74:10084
CCTV兵器科技,http://59.174.118.109:8899/rtp/239.69.1.79:10114
CCTV世界地理,http://59.174.118.109:8899/rtp/239.69.1.91:10186
CCTV央视台球,http://59.174.118.109:8899/rtp/239.69.1.98:10224
CCTV2,http://115.194.8.237:9999/udp/233.50.200.25:5140
CCTV3,http://115.194.8.237:9999/udp/233.50.201.196:5140
CCTV5,http://115.194.8.237:9999/udp/233.50.200.108:5140
CCTV5,http://115.194.8.237:9999/udp/233.50.201.197:5140
CCTV6,http://115.194.8.237:9999/udp/233.50.201.198:5140
CCTV8,http://115.194.8.237:9999/udp/233.50.201.199:5140
CCTV9,http://115.194.8.237:9999/udp/233.50.200.23:5140
CCTV9,http://115.194.8.237:9999/udp/233.50.201.121:5140
CCTV10,http://115.194.8.237:9999/udp/233.50.200.22:5140
CCTV10,http://115.194.8.237:9999/udp/233.50.201.122:5140
CCTV12,http://115.194.8.237:9999/udp/233.50.201.123:5140
CCTV1,http://219.156.53.252:9999/rtp/225.1.4.73:1102
CCTV2,http://219.156.53.252:9999/rtp/225.1.4.74:1103
CCTV1,http://115.199.116.228:9999/udp/233.50.200.99:5140
CCTV1,http://115.199.116.228:9999/udp/233.50.200.130:5140
CCTV1,http://115.199.116.228:9999/udp/233.50.200.143:5140
CCTV1,http://115.199.116.228:9999/udp/233.50.201.118:5140
CCTV2,http://115.199.116.228:9999/udp/233.50.200.25:5140
CCTV2,http://115.199.116.228:9999/udp/233.50.200.100:5140
CCTV2,http://115.199.116.228:9999/udp/233.50.201.119:5140
CCTV3,http://115.199.116.228:9999/udp/233.50.200.107:5140
CCTV3,http://115.199.116.228:9999/udp/233.50.201.196:5140
CCTV4,http://115.199.116.228:9999/udp/233.50.200.101:5140
CCTV5,http://115.199.116.228:9999/udp/233.50.200.108:5140
CCTV5,http://115.199.116.228:9999/udp/233.50.201.197:5140
CCTV5+,http://115.199.116.228:9999/udp/233.50.201.220:5140
CCTV6,http://115.199.116.228:9999/udp/233.50.200.109:5140
CCTV6,http://115.199.116.228:9999/udp/233.50.201.198:5140
CCTV7,http://115.199.116.228:9999/udp/233.50.200.102:5140
CCTV7,http://115.199.116.228:9999/udp/233.50.201.120:5140
CCTV8,http://115.199.116.228:9999/udp/233.50.200.110:5140
CCTV8,http://115.199.116.228:9999/udp/233.50.201.199:5140
CCTV9,http://115.199.116.228:9999/udp/233.50.200.23:5140
CCTV10,http://115.199.116.228:9999/udp/233.50.201.122:5140
CCTV12,http://115.199.116.228:9999/udp/233.50.200.21:5140
CCTV12,http://115.199.116.228:9999/udp/233.50.201.123:5140
CCTV13,http://115.199.116.228:9999/udp/233.50.200.111:5140
CCTV13,http://115.199.116.228:9999/udp/233.50.201.246:5140
CCTV14,http://115.199.116.228:9999/udp/233.50.200.20:5140
CCTV14,http://115.199.116.228:9999/udp/233.50.201.124:5140
CCTV16,http://115.199.116.228:9999/udp/233.50.200.112:5140
CCTV17,http://115.199.116.228:9999/udp/233.50.200.113:5140
CCTV1,http://115.199.116.228:9999/udp/233.50.200.247:5140
CCTV13,http://115.199.116.228:9999/udp/233.50.200.97:5140
CCTV1,http://171.213.177.155:8886/udp/239.93.0.184:5140
CCTV2,http://171.213.177.155:8886/udp/239.93.1.23:6000
CCTV4,http://171.213.177.155:8886/udp/239.93.1.105:5140
CCTV5,http://171.213.177.155:8886/udp/239.93.42.37:5140
CCTV7,http://171.213.177.155:8886/udp/239.93.1.67:5140
CCTV8,http://171.213.177.155:8886/udp/239.93.42.39:5140
CCTV9,http://171.213.177.155:8886/udp/239.93.1.24:5140
CCTV10,http://171.213.177.155:8886/udp/239.93.1.28:5140
CCTV11,http://171.213.177.155:8886/udp/239.93.0.102:5140
CCTV12,http://171.213.177.155:8886/udp/239.93.1.30:8124
CCTV13,http://171.213.177.155:8886/udp/239.93.0.66:5140
CCTV少儿,http://171.213.177.155:8886/udp/239.93.1.29:6000
CCTV15,http://171.213.177.155:8886/udp/239.93.0.103:5140
CCTV17,http://171.213.177.155:8886/udp/239.93.0.92:5140
CCTV5＋,http://171.213.177.155:8886/udp/239.93.1.36:8004
CCTV1-,http://171.125.90.120:6000/rtp/226.0.2.153:9136
CCTV10-,http://171.125.90.120:6000/rtp/226.0.2.162:9208
CCTV12-,http://171.125.90.120:6000/rtp/226.0.2.164:9224
CCTV1,http://113.25.105.2:10000/udp/239.1.1.7:8007
CCTV2,http://113.25.105.2:10000/udp/239.1.1.8:8008
CCTV3,http://113.25.105.2:10000/udp/239.1.1.9:8009
CCTV4,http://113.25.105.2:10000/udp/239.1.1.10:8010
CCTV5,http://113.25.105.2:10000/udp/239.1.1.11:8011
CCTV5+,http://113.25.105.2:10000/udp/239.1.1.12:8012
CCTV6,http://113.25.105.2:10000/udp/239.1.1.13:8013
CCTV8,http://113.25.105.2:10000/udp/239.1.1.15:8015
CCTV9,http://113.25.105.2:10000/udp/239.1.1.16:8016
CCTV10,http://113.25.105.2:10000/udp/239.1.1.17:8017
CCTV12,http://113.25.105.2:10000/udp/239.1.1.19:8019
CCTV13,http://113.25.105.2:10000/udp/239.1.1.20:8020
CCTV14,http://113.25.105.2:10000/udp/239.1.1.21:8021
CCTV16,http://113.25.105.2:10000/udp/239.1.1.122:8122
CCTV17,http://113.25.105.2:10000/udp/239.1.1.23:8023
CCTV女性时尚,http://113.25.105.2:10000/udp/239.1.1.89:8089
CCTV电视指南,http://113.25.105.2:10000/udp/239.1.1.90:8090
CCTV央视文化精品,http://113.25.105.2:10000/udp/239.1.1.91:8091
CCTV风云剧场,http://113.25.105.2:10000/udp/239.1.1.93:8093
CCTV第一剧场,http://113.25.105.2:10000/udp/239.1.1.94:8094
CCTV怀旧剧场高请,http://113.25.105.2:10000/udp/239.1.1.95:8095
CCTV风云音乐高请,http://113.25.105.2:10000/udp/239.1.1.96:8096
CCTV兵器科技,http://113.25.105.2:10000/udp/239.1.1.97:8097
CCTV世界地理,http://113.25.105.2:10000/udp/239.1.1.99:8099
CCTV央视台球,http://113.25.105.2:10000/udp/239.1.1.100:8100
CCTV风云足球,http://113.25.105.2:10000/udp/239.1.1.101:8101
CCTV高尔夫网球,http://113.25.105.2:10000/udp/239.1.1.102:8102
CCTV1 ,http://111.196.134.132:20000/rtp/239.3.1.129:8008
CCTV2 ,http://111.196.134.132:20000/rtp/239.3.1.60:8084
CCTV4 ,http://111.196.134.132:20000/rtp/239.3.1.105:8092
CCTV5 ,http://111.196.134.132:20000/rtp/239.3.1.173:8001
CCTV5+ ,http://111.196.134.132:20000/rtp/239.3.1.130:8004
CCTV9 ,http://111.196.134.132:20000/rtp/239.3.1.62:8112
CCTV14 ,http://111.196.134.132:20000/rtp/239.3.1.65:8132
CCTV16 奥林匹克,http://111.196.134.132:20000/rtp/239.3.1.184:8001
CCTV4 中文国际 欧洲,http://111.196.134.132:20000/rtp/239.3.1.213:4220
CCTV1 ,http://124.65.3.51:20000/rtp/239.3.1.129:8008
CCTV2 ,http://124.65.3.51:20000/rtp/239.3.1.60:8084
CCTV3 ,http://124.65.3.51:20000/rtp/239.3.1.172:8001
CCTV4 ,http://124.65.3.51:20000/rtp/239.3.1.105:8092
CCTV5 ,http://124.65.3.51:20000/rtp/239.3.1.173:8001
CCTV5+ ,http://124.65.3.51:20000/rtp/239.3.1.130:8004
CCTV6 ,http://124.65.3.51:20000/rtp/239.3.1.174:8001
CCTV7 ,http://124.65.3.51:20000/rtp/239.3.1.61:8104
CCTV8 ,http://124.65.3.51:20000/rtp/239.3.1.175:8001
CCTV9 ,http://124.65.3.51:20000/rtp/239.3.1.62:8112
CCTV10 ,http://124.65.3.51:20000/rtp/239.3.1.63:8116
CCTV11 ,http://124.65.3.51:20000/rtp/239.3.1.152:8120
CCTV12 ,http://124.65.3.51:20000/rtp/239.3.1.64:8124
CETV1,http://144.255.18.234:6688/udp/239.21.2.7:5002$山东电信11
CETV1,http://61.159.135.17:18000/rtp/238.255.2.105:5999$贵州电信11
CETV1,http://114.254.38.118:18888/rtp/239.3.1.57:8152$北京联通11
CETV1,http://144.255.32.94:8288/udp/239.21.2.7:5002$山东电信11
CETV1,http://223.167.245.20:8001/rtp/239.45.1.125:5140$上海电信21
CETV1,http://144.255.18.234:6688/udp/239.21.2.7:5002$山东电信21
CETV1,http://115.171.216.43:4000/udp/225.1.8.32:8152$北京电信31
CETV1,http://183.184.47.145:8001/rtp/226.0.2.181:9360
CETV1,http://ylt.7766.org:333/hls/69/index.m3u8
CETV1,http://114.254.39.77:4022/rtp/239.3.1.57:8152
CETV-4,http://121.21.67.194:4022/rtp/239.253.92.200:6137
CETV4,http://ylt.7766.org:333/hls/71/index.m3u8
CETV4,http://61.159.135.17:18000/rtp/238.255.2.222:5999$贵州电信11
CETV4,http://115.171.216.141:4000/rtp/225.1.8.195:4120$北京电信21
CETV4,http://115.171.216.43:4000/rtp/225.1.8.195:4120$北京电信31
CETV4,http://101.18.29.191:808/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
中学生,http://t.061899.xyz/tl/dq.php?id=zxs
兵器科技,http://61.159.135.17:18000/rtp/238.255.2.34:5999$贵州电信11
兵器科技,http://61.159.135.17:18000/rtp/238.255.2.34:5999$贵州电信31
兵器科技,http://183.184.47.145:8001/rtp/226.0.2.223:9696
第一剧场,http://183.236.43.98:4013/udp/239.253.43.15:5146
第一剧场,http://61.159.135.17:18000/rtp/238.255.2.25:5999$贵州电信11
第一剧场,http://61.159.135.17:18000/rtp/238.255.2.25:5999$贵州电信31
第一剧场,http://61.159.135.17:18000/rtp/238.255.2.28:5999$贵州电信11
第一剧场,http://61.159.135.17:18000/rtp/238.255.2.28:5999$贵州电信31
第一剧场,http://183.184.47.145:8001/rtp/226.0.2.221:9680
怀旧剧场,http://171.117.241.148:9003/hls/58/index.m3u8
世界地理,http://171.117.241.148:9003/hls/59/index.m3u8
第一剧场,http://171.117.241.148:9003/hls/60/index.m3u8
风云音乐,http://61.159.135.17:18000/rtp/238.255.2.24:5999$贵州电信11
风云音乐,http://61.159.135.17:18000/rtp/238.255.2.24:5999$贵州电信31
风云音乐,http://183.184.47.145:8001/rtp/226.0.2.220:9672
风云足球,http://61.159.135.17:18000/rtp/238.255.2.29:5999$贵州电信11
风云足球,http://61.159.135.17:18000/rtp/238.255.2.29:5999$贵州电信31
风云足球,http://171.116.252.172:9003/hls/33/index.m3u8
风云足球,http://183.184.47.145:8001/rtp/226.0.2.225:9712
央视台球,http://61.159.135.17:18000/rtp/238.255.2.224:5999$贵州电信11
央视台球,http://61.159.135.17:18000/rtp/238.255.2.224:5999$贵州电信31
央视台球,http://183.184.47.145:8001/rtp/226.0.2.216:9640
高尔夫网球,http://61.159.135.17:18000/rtp/238.255.2.223:5999$贵州电信11
高网,http://114.254.39.77:4022/rtp/239.3.1.88:4120
高尔夫网球,http://61.159.135.17:18000/rtp/238.255.2.223:5999$贵州电信31
怀旧剧场,http://61.159.135.17:18000/rtp/238.255.2.33:5999$贵州电信11
怀旧剧场,http://61.159.135.17:18000/rtp/238.255.2.33:5999$贵州电信31
怀旧剧场,http://183.184.47.145:8001/rtp/226.0.2.224:9704
女性时尚,http://61.159.135.17:18000/rtp/238.255.2.27:5999$贵州电信11
女性时尚,http://61.159.135.17:18000/rtp/238.255.2.27:5999$贵州电信31
女性时尚,http://183.184.47.145:8001/rtp/226.0.2.226:9720
世界地理,http://61.159.135.17:18000/rtp/238.255.2.26:5999$贵州电信11
世界地理,http://61.159.135.17:18000/rtp/238.255.2.26:5999$贵州电信31
世界地理,http://183.184.47.145:8001/rtp/226.0.2.222:9688
怀旧剧场,http://171.116.252.172:9003/hls/58/index.m3u8
世界地理,http://171.116.252.172:9003/hls/59/index.m3u8
第一剧场,http://171.116.252.172:9003/hls/60/index.m3u8
风云剧场,http://171.116.252.172:9003/hls/61/index.m3u8
风云音乐,http://171.116.252.172:9003/hls/62/index.m3u8
女性时尚,http://171.116.252.172:9003/hls/67/index.m3u8
兵器科技,http://171.116.252.172:9003/hls/75/index.m3u8
电视指南,http://171.116.252.172:9003/hls/76/index.m3u8,http://ylt.7766.org:333/hls/20/index.m3u8
电视指南,http://121.21.67.194:4022/rtp/239.253.93.249:6427
第一剧场,http://121.21.67.194:4022/rtp/239.253.93.138:6428
怀旧剧场,http://121.21.67.194:4022/rtp/239.253.93.252:6430
风云音乐,http://121.21.67.194:4022/rtp/239.253.93.253:6431
兵器科技,http://121.21.67.194:4022/rtp/239.253.93.47:6435
世界地理,http://121.21.67.194:4022/rtp/239.253.92.131:6113
女性时尚,http://121.21.67.194:4022/rtp/239.253.92.144:6114

卫视频道,#genre#
河北卫视,http://ylt.7766.org:333/hls/22/index.m3u8
湖南卫视,http://ylt.7766.org:333/hls/35/index.m3u8
浙江卫视,http://ylt.7766.org:333/hls/36/index.m3u8
江苏卫视,http://ylt.7766.org:333/hls/37/index.m3u8
北京卫视,http://ylt.7766.org:333/hls/38/index.m3u8
上海卫视,http://ylt.7766.org:333/hls/39/index.m3u8
天津卫视,http://ylt.7766.org:333/hls/40/index.m3u8
深圳卫视,http://ylt.7766.org:333/hls/41/index.m3u8
山东卫视,http://ylt.7766.org:333/hls/42/index.m3u8
广东卫视,http://ylt.7766.org:333/hls/43/index.m3u8
黑龙江卫视,http://ylt.7766.org:333/hls/44/index.m3u8
辽宁卫视,http://ylt.7766.org:333/hls/45/index.m3u8
安徽卫视,http://ylt.7766.org:333/hls/46/index.m3u8
湖北卫视,http://ylt.7766.org:333/hls/47/index.m3u8
四川卫视,http://ylt.7766.org:333/hls/48/index.m3u8
重庆卫视,http://ylt.7766.org:333/hls/49/index.m3u8
河南卫视,http://ylt.7766.org:333/hls/50/index.m3u8
贵州卫视,http://ylt.7766.org:333/hls/51/index.m3u8
江西卫视,http://ylt.7766.org:333/hls/52/index.m3u8
